url,date,title,body
https://ameblo.jp/taisukef/entry-10169253260.html,2008-11-24T23:15:04.000+09:00,My Privilege ライブ、chop,"My Privilege ライブ、今日は福井市chop（初ライブは高専祭）<img src=""https://stat.ameba.jp/user_images/9f/22/10113588281.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10169253260"" data-image-order=""1"">YUKI<img src=""https://stat.ameba.jp/user_images/a6/91/10113588684.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10169253260"" data-image-order=""2"">TOMOYA<img src=""https://stat.ameba.jp/user_images/d7/af/10113588686.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10169253260"" data-image-order=""3"">BAN<img src=""https://stat.ameba.jp/user_images/96/b9/10113588688.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10169253260"" data-image-order=""4"">IBA<img src=""https://stat.ameba.jp/user_images/5d/71/10113588691.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10169253260"" data-image-order=""5"">TATSUYA<img src=""https://stat.ameba.jp/user_images/2c/d1/10113588692.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10169253260"" data-image-order=""6"">熱い素敵なライブでした！写真、D90の高感度と動画が役に立ちました"
https://ameblo.jp/taisukef/entry-10168405093.html,2008-11-23T01:08:10.000+09:00,ケータイまち遊び検定「ちかもんくんをさがせ」、さばえもみじまつり2008,"滋賀大学SIFEの方による近松門左衛門の子供キャラ「ちかもんくん」を使ったクイズラリー<img src=""https://stat.ameba.jp/user_images/d8/dc/10112924297.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168405093"" data-image-order=""1"">鯖江の町中をぐるっと歩きながらクイズにこたえると・・・<img src=""https://stat.ameba.jp/user_images/1f/a9/10112924298.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168405093"" data-image-order=""2"">豪華景品がもらえます<img src=""https://stat.ameba.jp/user_images/9d/c3/10112924299.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168405093"" data-image-order=""3"">鯖江に初めて来た人も、鯖江に居ても歩いて回る機会のなかった人におすすめです"
https://ameblo.jp/taisukef/entry-10168402319.html,2008-11-23T01:01:17.000+09:00,鯖江バーガー！？ムーンダイナー、もみじまつりにて,"もみじまつりの出店、気になるハンバーガー屋さんを発見、名前はムーンダイナー<img src=""https://stat.ameba.jp/user_images/c3/5b/10112922307.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168402319"" data-image-order=""1"">店長の森さん<img src=""https://stat.ameba.jp/user_images/d7/86/10112922311.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168402319"" data-image-order=""2"">買ったハンバーガーを嚮陽庭園にて撮影、ブログでもご紹介いただきました<img src=""https://stat.ameba.jp/user_images/a1/c9/10112922313.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168402319"" data-image-order=""3"">23日だけの限定、鯖江バーガーというものがあるようですー"
https://ameblo.jp/taisukef/entry-10168400052.html,2008-11-23T00:58:21.000+09:00,さばにゃん発見、さばえもみじまつり2008,"さばえもみじまつりにて、さばにゃん発見<img src=""https://stat.ameba.jp/user_images/28/d2/10112904140.jpg?caw=800"" alt="""" width=""550"" height=""366"" border=""0"" class=""PhotoSwipeImage"" data-entry-id=""10168400052"" data-image-order=""1"" data-amb-layout=""fill-width"">付き添われて歩くさばにゃん<img src=""https://stat.ameba.jp/user_images/cd/a7/10112904139.jpg?caw=800"" alt="""" width=""221"" height=""400"" border=""0"" class=""PhotoSwipeImage"" data-entry-id=""10168400052"" data-image-order=""2"">後姿<img src=""https://stat.ameba.jp/user_images/a0/cf/10112904141.jpg?caw=800"" alt="""" width=""350"" height=""400"" border=""0"" class=""PhotoSwipeImage"" data-entry-id=""10168400052"" data-image-order=""3"">さばにゃんに関するパネル、ぬいぐるみが買えます<img src=""https://stat.ameba.jp/user_images/b8/94/10112904144.jpg?caw=800"" alt="""" width=""550"" height=""365"" border=""0"" class=""PhotoSwipeImage"" data-entry-id=""10168400052"" data-image-order=""4"" data-amb-layout=""fill-width"">"
https://ameblo.jp/taisukef/entry-10168398184.html,2008-11-23T00:46:47.000+09:00,さばえ、もみじまつり2008,"さばえもみじまつり、メインイベントは22日～24日、晴れました！<img src=""https://stat.ameba.jp/user_images/8a/56/10112918895.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168398184"" data-image-order=""1"">チヂミ屋さん、鯖江地域活性化プランコンテスト優勝した学生さんが応援にかけつけてくれています<img src=""https://stat.ameba.jp/user_images/ce/55/10112918896.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168398184"" data-image-order=""2"">間部うどん、鯖江の基礎をつくった間部詮勝の老中就任150周年とのこと<img src=""https://stat.ameba.jp/user_images/ef/7f/10112918898.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168398184"" data-image-order=""3"">マイ箸の販売をしていた塚田工芸さん<img src=""https://stat.ameba.jp/user_images/ab/54/10112918899.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168398184"" data-image-order=""4"">佐野蕎麦さんの分店ではスイーツを売っていました<img src=""https://stat.ameba.jp/user_images/4e/74/10112918900.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10168398184"" data-image-order=""5"">"
https://ameblo.jp/taisukef/entry-10165632606.html,2008-11-16T19:26:29.000+09:00,福井駅周辺、ふくい冬のイルミネーション2008,"福井駅前に大きなイルミネーションができていた<img src=""https://stat.ameba.jp/user_images/58/9c/10110991688.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10165632606"" data-image-order=""1"">駅東側にあるAOSSAの中にもおおきなツリー<img src=""https://stat.ameba.jp/user_images/9a/f7/10110991689.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10165632606"" data-image-order=""2"">AOSSA全景、TOWERというゲームを思い出す<img src=""https://stat.ameba.jp/user_images/82/aa/10110991690.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10165632606"" data-image-order=""3"">リニューアル完了した夜の福井駅<img src=""https://stat.ameba.jp/user_images/1f/e7/10110991691.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10165632606"" data-image-order=""4"">"
https://ameblo.jp/taisukef/entry-10162807047.html,2008-11-10T02:41:31.000+09:00,Ms.Mr.キャンパスコンテスト＆フィナーレ、鯖江ワンナイトフェスティバル,"鯖江ワンナイトフェスティバル、最後のステージは、Ms.Mr.キャンパスコンテストの表彰式<img src=""https://stat.ameba.jp/user_images/d1/ea/10109038981.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162807047"" data-image-order=""1"">Mr.キャンパスの川上さん、おめでとう！<img src=""https://stat.ameba.jp/user_images/a4/16/10109038982.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162807047"" data-image-order=""2"">涙のフィナーレ、すごくいいイベントありがとう！おつかれさまでしたー<img src=""https://stat.ameba.jp/user_images/84/05/10109038983.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162807047"" data-image-order=""3"">"
https://ameblo.jp/taisukef/entry-10162806119.html,2008-11-10T02:38:30.000+09:00,Sing J-Royライブ、鯖江ワンナイトフェスティバル,"ライブ、最終出演者のSing J-Roy、福井弁レゲエが素敵<img src=""https://stat.ameba.jp/user_images/d4/1d/10109038024.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162806119"" data-image-order=""1"">写真撮らせてもらいました<img src=""https://stat.ameba.jp/user_images/48/4d/10109038026.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162806119"" data-image-order=""2"">さらに、CDにサインもらいました<img src=""https://stat.ameba.jp/user_images/f2/c8/10109038027.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162806119"" data-image-order=""3"">"
https://ameblo.jp/taisukef/entry-10162805611.html,2008-11-10T02:30:56.000+09:00,BASH Donnaライブ、鯖江ワンナイトフェスティバル,"Sing J-Royと一緒に来ていた、BASH Donnaのお二人<img src=""https://stat.ameba.jp/user_images/28/da/10109038025.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162805611"" data-image-order=""1"">ライブ後、市民ホールつつじの前での写真<img src=""https://stat.ameba.jp/user_images/38/ca/10109038028.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162805611"" data-image-order=""2"">"
https://ameblo.jp/taisukef/entry-10162804282.html,2008-11-10T02:24:15.000+09:00,イチバン食堂、ジャークチキン、鯖江ワンナイトフェスティバルにて,"ジャマイカな歌が聞こえる中、ジャマイカ料理を注文<img src=""https://stat.ameba.jp/user_images/fc/0e/10109037385.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162804282"" data-image-order=""1"">青いドラム缶を改造したコンロで作るジャークチキン<img src=""https://stat.ameba.jp/user_images/f0/21/10109037387.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162804282"" data-image-order=""2"">一緒に注文したヤサイとゴハンも合わせていただきました<img src=""https://stat.ameba.jp/user_images/1c/51/10109037389.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162804282"" data-image-order=""3"">いずれはお店をとの意気込みも素敵です、ブログなどあれば教えてくださいー"
https://ameblo.jp/taisukef/entry-10162801466.html,2008-11-10T02:09:16.000+09:00,ナナ・イロライブ、鯖江ワンナイトフェスティバル,"鯖江ワンナイトフェスティバル、一途の次は、ナナ・イロライブ<img src=""https://stat.ameba.jp/user_images/39/5a/10109035767.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162801466"" data-image-order=""1"">あいさん<img src=""https://stat.ameba.jp/user_images/0d/61/10109035768.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162801466"" data-image-order=""2"">みちこさん<img src=""https://stat.ameba.jp/user_images/c2/aa/10109035770.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162801466"" data-image-order=""3"">ライブ後、CD販売やってました<img src=""https://stat.ameba.jp/user_images/55/6c/10109035771.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162801466"" data-image-order=""4"">"
https://ameblo.jp/taisukef/entry-10162800437.html,2008-11-10T02:08:23.000+09:00,Shop Genjiroのホットドッグ、鯖江ワンナイトフェスティバルにて,"鯖江ワンナイトフェスティバルに来ていた、Shop Genjiro<img src=""https://stat.ameba.jp/user_images/f6/cb/10109033672.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800437"" data-image-order=""1"">ちょっと小腹が空いたのでさっと食べられるホットドッグを注文<img src=""https://stat.ameba.jp/user_images/c2/ac/10109033674.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800437"" data-image-order=""2"">移動式のカフェになっています<img src=""https://stat.ameba.jp/user_images/60/30/10109033671.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800437"" data-image-order=""3"">スケジュールなどは、公式ブログ「Shop Genjiro」まで<img src=""https://stat.ameba.jp/user_images/e5/40/10109033673.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800437"" data-image-order=""4"">"
https://ameblo.jp/taisukef/entry-10162800182.html,2008-11-10T02:00:01.000+09:00,一途ライブ、鯖江ワンナイトフェスティバル,"誠市の夜、鯖江商店街のメインストリートで仁愛大学生によるお祭り「鯖江ワンナイトフェスティバル」ウォンツの創業メンバー、一途によるライブ<img src=""https://stat.ameba.jp/user_images/a4/ad/10109034383.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800182"" data-image-order=""1"">どんまいさんとみっこさん<img src=""https://stat.ameba.jp/user_images/0b/9d/10109034385.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800182"" data-image-order=""2"">どんまいさんとくまひげさん<img src=""https://stat.ameba.jp/user_images/43/2c/10109034387.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800182"" data-image-order=""3"">素敵な鯖江発の三兄弟ユニット、応援してます<img src=""https://stat.ameba.jp/user_images/ef/15/10109034388.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162800182"" data-image-order=""4"">"
https://ameblo.jp/taisukef/entry-10162789774.html,2008-11-10T01:18:01.000+09:00,カメラが増えました、ニコンD90,"「鯖江の週末写真家ブログをはじめます」から始まった、写真ブログ順調にカメラにはまっていき、ついに誕生日の11/8ニコンのデジタル一眼レフ、D90が増えました<img src=""https://stat.ameba.jp/user_images/e4/ac/10109028425.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162789774"" data-image-order=""1"">D90+D40の二台体制となって、ますますパワーアップの予定です今後ともよろしくお願いします"
https://ameblo.jp/taisukef/entry-10162784301.html,2008-11-10T01:04:13.000+09:00,高校茶道部のお茶会、誠市にて,"誠市にて、高校茶道部によるお茶会も開かれていました<img src=""https://stat.ameba.jp/user_images/86/b8/10109024418.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162784301"" data-image-order=""1"">もみじ柄のいい茶器です<img src=""https://stat.ameba.jp/user_images/60/e5/10109024419.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162784301"" data-image-order=""2"">お茶待ち中の私<img src=""https://stat.ameba.jp/user_images/0c/5f/10109024420.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162784301"" data-image-order=""3"">"
https://ameblo.jp/taisukef/entry-10162782682.html,2008-11-10T00:52:05.000+09:00,2008年11月の誠市,"パレードのあと、賑わう誠市<img src=""https://stat.ameba.jp/user_images/41/77/10109021729.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""1"">紅葉がきれいでした<img src=""https://stat.ameba.jp/user_images/d2/81/10109021734.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""2"">学生連合のお店も元気です、写真コンテストも開催！？楽しみにしています<img src=""https://stat.ameba.jp/user_images/ef/b9/10109021883.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""3"">カレー、うどん、おでん、温かいものがうれしい季節<img src=""https://stat.ameba.jp/user_images/26/ad/10109021886.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""4"">全日空の子会社の手がける、フレスカーナの高級バナナ、食べ応えが満点<img src=""https://stat.ameba.jp/user_images/fe/8d/10109021888.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""5"">気になる骨董カメラ、フィルムが売ってればおもしろいかも！<img src=""https://stat.ameba.jp/user_images/95/01/10109021733.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""6"">人・モノ・食との素敵な出会い「誠市」、来月もあります、12月14日（日）6:00～<img src=""https://stat.ameba.jp/user_images/cc/64/10109021736.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162782682"" data-image-order=""7"">"
https://ameblo.jp/taisukef/entry-10162778034.html,2008-11-10T00:44:07.000+09:00,火災予防運動パレード、鯖江商店街＆誠市,"鯖江市防火協会 鯖江・丹生消防組合さんのパレード<img src=""https://stat.ameba.jp/user_images/24/1a/10109019621.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162778034"" data-image-order=""1"">迫力ある演奏<img src=""https://stat.ameba.jp/user_images/f8/61/10109019624.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162778034"" data-image-order=""2"">商店街から誠市の誠照寺（じょうしょうじ）へ<img src=""https://stat.ameba.jp/user_images/07/71/10109019626.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162778034"" data-image-order=""3"">観客の方は、そのまま誠市へ行く人、大勢<img src=""https://stat.ameba.jp/user_images/bb/7c/10109019628.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162778034"" data-image-order=""4"">誠市では非常食の試食会をしていました、備え大切に<img src=""https://stat.ameba.jp/user_images/68/94/10109019629.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162778034"" data-image-order=""5"">"
https://ameblo.jp/taisukef/entry-10162774135.html,2008-11-10T00:34:58.000+09:00,西山動物園のミンファとライライ,"もみじまつりオープニングと同時に公開開始になったミンファ<img src=""https://stat.ameba.jp/user_images/94/80/10109017051.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""1"">この子が脱走して全国ニュースにもなったレッサーパンダのミンファ<img src=""https://stat.ameba.jp/user_images/9f/35/10109017053.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""2"">この子は今年生まれたばかりのライライ、小さくてかわいい！<img src=""https://stat.ameba.jp/user_images/13/80/10109017054.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""3"">お母さんと仲良く歩くライライ<img src=""https://stat.ameba.jp/user_images/89/d0/10109017055.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""4"">お母さんに引きずり降ろされるライライ<img src=""https://stat.ameba.jp/user_images/54/f2/10109017119.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""5"">外で木に登ってるのもいました<img src=""https://stat.ameba.jp/user_images/35/31/10109017052.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""6"">西山動物園友の会の活動が紹介されてました<img src=""https://stat.ameba.jp/user_images/62/b5/10109017120.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162774135"" data-image-order=""7"">"
https://ameblo.jp/taisukef/entry-10162770095.html,2008-11-10T00:19:14.000+09:00,鯖江西山公園もみじまつりスタート、メインは22日～24日,"西山公園の紅葉が始まっている<img src=""https://stat.ameba.jp/user_images/62/fd/10109012362.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""1"">もみじまつり開催とのこと「さばえもみじまつりオープニング｜鯖江ではたらく市長のアメブロ」<img src=""https://stat.ameba.jp/user_images/76/f6/10109012368.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""2"">もみじは、東側の嚮陽庭園（きょうようていえん）の方にたくさん植えられているそうです<img src=""https://stat.ameba.jp/user_images/97/9c/10109012535.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""3"">メインの22日～24日、この噴水の広場付近には、いろんなお店が並びます<img src=""https://stat.ameba.jp/user_images/de/80/10109012540.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""4"">斜面上にはレッサーパンダのミンファやライライがいる西山動物園があります（無料！）<img src=""https://stat.ameba.jp/user_images/47/8f/10109012539.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""5"">南側斜面の色づいた木<img src=""https://stat.ameba.jp/user_images/99/2e/10109012366.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""6"">西山公園、嚮陽庭園付近の地図<img src=""https://stat.ameba.jp/user_images/95/0d/10109012537.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""7"">活躍しそうなつつじバス、福井鉄道などの公共交通が便利です<img src=""https://stat.ameba.jp/user_images/48/77/10109012364.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162770095"" data-image-order=""8"">"
https://ameblo.jp/taisukef/entry-10162761039.html,2008-11-10T00:01:53.000+09:00,銘菓ワッフル、亀屋萬年堂,"鯖江商店街のお菓子屋さん、萬年堂<img src=""https://stat.ameba.jp/user_images/ef/99/10109008922.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162761039"" data-image-order=""1"">前来たときは売り切れだった銘菓ワッフル<img src=""https://stat.ameba.jp/user_images/d4/dd/10109008924.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162761039"" data-image-order=""2"">今回は奥から出してきてくれました、ふわふわでうまい<img src=""https://stat.ameba.jp/user_images/f7/25/10109008925.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162761039"" data-image-order=""3"">気になった「なに！これ」<img src=""https://stat.ameba.jp/user_images/c7/cb/10109008926.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162761039"" data-image-order=""4"">中も黒い、ごまペースト、竹炭、黒豆きなこが入っている<img src=""https://stat.ameba.jp/user_images/f4/87/10109008928.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162761039"" data-image-order=""5"">亀屋萬年堂福井県鯖江市本町1-2-130778-51-0230大きな地図で見る"
https://ameblo.jp/taisukef/entry-10162754540.html,2008-11-09T23:43:22.000+09:00,手創り時計「TIME MACHINE」、ギャラリー＆誠市,"職人の作る、時計、ギャラリーにおじゃましてきました<img src=""https://stat.ameba.jp/user_images/fd/01/10109003279.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""1"">こちら新作とのこと！<img src=""https://stat.ameba.jp/user_images/d3/0d/10109003281.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""2"">今月の誠市にも出店<img src=""https://stat.ameba.jp/user_images/44/80/10109002675.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""3"">プレゼントにと、ねだられ中のもの<img src=""https://stat.ameba.jp/user_images/ce/03/10109002678.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""4"">カラフルなベルト<img src=""https://stat.ameba.jp/user_images/fe/ed/10109002680.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""5"">味のある時計の部品<img src=""https://stat.ameba.jp/user_images/8b/76/10109002681.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""6"">ぜひギャラリーに足を運んでみてください→「TIMEMACHINE blog」<img src=""https://stat.ameba.jp/user_images/85/46/10109003283.jpg?caw=800"" alt="""" border=""0"" data-amb-layout=""fill-width"" class=""PhotoSwipeImage"" data-entry-id=""10162754540"" data-image-order=""7"">"
